date,author,topic,content,stem,label
25.05.2020 21:07,societty,25 mayıs 2020 cüneyt özdemir ali babacan yayını,"adamın manifestosu; 1- özgürlük. 2-yargı bağımsızlığısikerler ekonomisini, istihdamını. yemin ediyorum; aç yatarım ama bunlar gelsin. yeter! ekleme editi: arkadaşlar; yukarıda ilk hali bulunan entrimde bunlar derken ki kastım özgürlük ve yargı bağımsızlığı idi. deva partisini kastetmedim. ve evet; bunlar (özgürlük ve yargı bağımsızlığı) geldiğinde ekonomi de düzelecek zaten. biliyorum. rica edeceğim mesaj atmayın artık. mecaz, mübalağa nedir bir araştırın. bu ikisi için insanın en temel ihtiyacı olan gıda ihtiyacımdan bile vazgeçebilirim demek istiyorum. ekmekten, sudan daha değerli bu ikisi demek istiyorum. ali babacan getirebilir mi? getirebilme imkanı verilir mi? oy verir miyim? bunlar şimdilik karanlıkta. ama dikkat çekmek istediğim konu; her ne kadar geçmişinde ak partisi gibi bir gerçekliği de olsa; her ne kadar ak partinin kurulduğu yıllarda da ak parti bu iki ana başlığı vaadetmiş de olsa en çok ihtiyaç duyduğumuz bu iki hakkın şu anda da vaadediliyor olması güzel bir şey. ve nitekim; çoluk çocuk bilmez ama ak partinin ilk iki döneminde bu iki hakkın geliştiği de bir gerçek. ali babacan açısından halk olarak bizim bir fazlamız daha olacak. o da şudur: ali babacan'ın cv'si çok çok iyi ama halkımız sicile, geçmişindeki başarıya bakmıyor işte. kahvehane ağzıyla ona buna saldıran, racon kesen, hitabet yeteneğinin güçlü olduğu bir lider arıyor. ve ali babacan böyle bir insan değil. kültürlü ama hitabet yeteneği yok. yok. bu iyi bir şey. neden iyi bir şey? ali babacan'ın partisi ileride olur da ak partinin şimdiki zamanında olduğu gibi bir güç zehirlenmesi yaşarsa halk bu arkadaşa tapmayacağı için gitmesi de kolay olacak. şimdiki gibi göt kılı olmayacak halk. şimdiki gibi çocuklarının ömrünü liderine adamayacak halk. şimdiki gibi anasıyla zina ederken yakaladığında anasına orospu demeyecek halkın bazı pisliği. bütün bunlara ek olarak ali babacan'ın her ne kadar yıllarca çatısı altında da olmuş olsa ak parti kafasında bir insan olduğunu düşünmüyorum. sonuç itibariyle pek şansının olduğunu düşünmesem de oy tırtıklayacağı kesin gibi duruyor. ve bu benim için bir umuttur.",ada manifestos özgürlük yargı bağımsızlığısiker ekonomi istihdam ye ediyor aç yatar am bun gel yeter ekle edit arkadaş yukarı ilk hali buluna eskr bun der ki kas özgürlük ve yargı bağımsızlık idi deva parti kastetmedi ve evet bun özgürlük ve yargı bağımsızlık geldik ekono dek düzelecek zate biliyor rica edecek mesaj atmay ar mecaz mübalak ne bir araştır bu ikis iç insa en temel ihtiyaç ola gı ihtiyaç bil vazgeçebilir demek istiyor ekmek su dah değerli bu ikis demek istiyor alt babaca getirebilir ki getirebilme imka verilir ki oy verir mi bun şimdilik karanlık am dikkat çekmek istedik ko her ne kadar geçmiş az partis gip bir gerçeklik dek ol her ne kadar az parti kurulduk yıl ya az parti bu ik an başlık vadet dek ol en çok ihtiyaç duyduk bu ik hakk şu an ya kaydediliyor olmas güzel bir şey ve nitek çoluk çocuk bilmez am az parti ilk ik dönem bu ik hakk geliştik dek bir gerçek alt babaca açı halk olarak biz bir faz dah olacak o ya şu alt babaca cv çok çok i am halk sicil geçmiş başarı bakmıyor iş kahveha ağzı on p saldıra raco kese hitabet yetenek güçlü olduk bir lider arıyor ve alt babaca bö bir in değil kültürlü am hitabet yetenek yok yok bu i bir şey ne i bir şey alt babaca partis ileri olur ya az parti şimdik zaman olduk gip bir güç zehirlenmes yaşar halk bu arkadaş yapmayacak iç gitmes dek kolay olacak şimdik gip göt kıl olmayacak halk şimdik gip çocuk ömr lider alamayacak halk şimdik gip ana zina eder yakaladık ana orospu demeyecek halk baz pislik büt bun ek olarak alt babaca her ne kadar yıl çatıs alt ya ol ol az parti kafa bir in olduk düşünmüyor sonuç itibar pek şansı olduk düşünmese dek oy tırtıklayacak ke gip duruyor ve bu be iç bir umut,2
25.05.2020 21:10,fishermenswharf,25 mayıs 2020 cüneyt özdemir ali babacan yayını,ali babacan ya ne bileyim kendisine bir turlu guvenemiyorum. siyasal islamcilar arasinda tercih yapmak hitlerden kacarken staline tutulmak gibi birsey.,alt babaca ya ne bil kendi bir turlu güvenemiyor siyasal islamcı aras tercih yapmak hit kacar stal tutulmak gip birsey,0
25.05.2020 21:16,engofie,25 mayıs 2020 cüneyt özdemir ali babacan yayını,herkes ak parti'den oy alacağını düşünüyor ama chp'den en az %20 oy alır. tanım: içi boş siyasetçi.,herkes az parti oy alacak düşünüyor am chp en az %20 oy alır ta iç boş siyasetçi,0
25.05.2020 21:18,colde basina gunes gecmis mecnun,25 mayıs 2020 cüneyt özdemir ali babacan yayını,"babacan şu an içinden ""nerden uzattık yayını amınakoyim"" demiyorsa ben de neyim",babaca şu an iç ner uzat yay amınakoy demiyor ben dek ne,1
25.05.2020 21:20,nyzyng,25 mayıs 2020 cüneyt özdemir ali babacan yayını,ak partiye bulaşmış hiçkimse iktidara gelmemeli devlet yönetmemeli bu yayındanda anlaşılıyor soruların net cevapları yok.,az parti bulaş hiçk iktidar gelmemel devlet yönetmemes bu yakında anlaşılıyor sor ne cevap yok,0
25.05.2020 21:21,administration,25 mayıs 2020 cüneyt özdemir ali babacan yayını,"adamına göre gazetecilik yapan iki yüzlü bir adamla, 18 yıldır ülkenin eksenine sokup sokup çıkarmamış gibi davranarak ümit satmaya çalışan bir 'ne desem gg''nin yayınıdır. bunu izleyen merkez sağ vs ise lafım yok ama eğer sosyal demokrat ise aklına sokayım...",adam gör gazetecilik yapa ik yüzlü bir ada yıl ülke eksen sokup sokup çıkarmamış gip davranarak ümit satma çalışa bir dese gg yaygı p izleye merkez sağ fs is laf yok am eğer sosyal demokrat is akl sok,0
25.05.2020 21:23,amizbey,25 mayıs 2020 cüneyt özdemir ali babacan yayını,bence en önemli 3 soruya net cevap veremedi ve rengini belli etti. bankasya'nın devlet tarafından satın alınması sorusumerkez bankası ve ergenekon davası ile ilgili soruşturma sorusuve rte neden yapmıyor sorusu. bu üç soru için hiçbir net cevap vermedi. hatta yanlış yaptığı işin savunmasını yapmaya çalıştı. millet ittifakı seçmeni olup bu arkadaşa oy atan hata yapar.,be en önemli soru ne cevap veremedi ve rengi belli et bankasya devlet taraf sat alınmas sorusumerkez bankas ve ergeneko davas il ilgil soruşturma sorus rte ne yapmıyor sorus bu üç sor iç hiçbir ne cevap vermedi hat yanlış yaptık iş savunma yapma çalış millet ittifak seçme olup bu arkadaş oy a ha yapar,0
25.05.2020 21:23,memox63,25 mayıs 2020 cüneyt özdemir ali babacan yayını,biri fırıldak gazeteci diğeri fırıldak siyasetçi.,bir fırıldak gazeteç diğer fırıldak siyasetçi,0
25.05.2020 21:29,tutunnamayan,25 mayıs 2020 cüneyt özdemir ali babacan yayını,islamcı da islamcı. lan şunlardan yüzde 1 oy koparsa öper başıma koyarım. akp tek bir şekilde kaybeder herkes karşısında birleşirse. siz chp birden yüzde 50 mi alacak zannediyorsunuz anlamadım ki.,islamcı ya islamcı lan şun yüz oy kopar öper baş koyar akp tek bir şekil kaybeder herkes karşı birleşir siz chp bir yüz ki alacak zannediyor anlamadı ki,2
25.05.2020 21:31,guldum gectim genceciktim,25 mayıs 2020 cüneyt özdemir ali babacan yayını,cuneyt 10 sene once basina yaptiklariniz yuzunden simdi konusacak kanal bulamiyosunuz dedi ve golu atti shshhss. yayin boyunca gomdu ali babacani ve hic saklisi gizlisi olmadan. cunku samimi olarak icten gelen ve bence haklilik payi da olan bir hinci var belli ki.,cuneyt se ö bas yaptik yuzunde s konusacak kanal bulamiyo dedi ve gol atti shshhss yay boy go alt babacani ve hic sakis gizlis olma cunku sam olarak iç gele ve be valilik payi ya ola bir vinci var belli ki,2
25.05.2020 21:43,gokte bulut yan yan gider,25 mayıs 2020 cüneyt özdemir ali babacan yayını,"ali babacan'a soru sormakla cüneyt özdemir'in gazeteciliği konusunda kimse ""ne kadar da cesur bir gazeteci! "" yargısına varmasın. soruyu mazluma değil zalime sorarsan gerçekten gazeteci olursun.",alt babaca sor sormak cüneyt özdemir gazetecilik konu k ne kadar ya cesur bir gazeteç yargı varmas soru mazl değil zal sorar gerçek gazeteç olur,1
25.05.2020 21:45,jimmy 2 times,25 mayıs 2020 cüneyt özdemir ali babacan yayını,"yayın bitiyor, aylardır babacan'ı takip ediyorum. ilk oyumu nisan 2017 referandumunda verdim hayır! bir chp - iyi parti secmeni olarak oyumu bu adama vereceğim. loser chp'den iktidara yanaşan ip'den bir cacık olmaz. ben artık refah yaşamak istiyorum amk. yemişim ideolojisini.",yay bitiyor ay babaca takip ediyor ilk oy nisa 2017 referandum ver hayır bir chp i parti seçme olarak oy bu ada verecek loser chp iktidar yanaşa ip bir cacık olmaz ben ar refah yaşamak istiyor amk yemiş ideoloji,2
25.05.2020 21:48,sick city,25 mayıs 2020 cüneyt özdemir ali babacan yayını,ali babacan'ın akşamla yatsıyı cem' etmesine neden olacak yayın.,alt babaca akşa yatsı cem etme ne olacak yay,1
25.05.2020 21:48,anarsik muhendiz,25 mayıs 2020 cüneyt özdemir ali babacan yayını,"geçen gün akitteki ahmet davutoğlunun katıldığı programı da izledim kıyaslamam gerekirse ahmet davutoğlu kendine yöneltilen sorulara çok daha iyi cevaplar verdi, kendinden emindi, yeri geldi yükseldi, yeri geldi sorulara bunu rte'ye de sorun o zaman diyerek dişini gösterdi açıkçası beni şaşırtmıştı. babacanın söylemleri evet duymak istediğimiz şeyler ama yüzeysel. sorularda genelde muhaliflerden gelmiş belli 80bin kişi izliyor diye gaza gelmemek lazım.",geçe gün akit ahmet davutoğl katıldık progra ya izledi kıyasla gerekir ahmet davutoğlu kendi yöneltile soru çok dah i cevap ver kendi em yer gel yüksel yer gel soru p rte dek sor o zama diyerek diş göster açıkças be şaşırmış babaka söylem evet duymak istedik şey am yüzeysel soru genel muhalif gel belli rup kiş izliyor di gaz gelmemek laz,1
25.05.2020 21:50,mukan,25 mayıs 2020 cüneyt özdemir ali babacan yayını,"""ırak 'a ilk bomba düşünce hesaba şu kadar para yatacak"" diyen adamın yayinidir. s*dullah e*gin gibi fötö' nün tillahini yanına alan adamdan ne beklersiniz? casusluk davasinda da ""yargı süreci"" diyor. yargı dediği de fetöcü hakim ve savcilar.",ırak ilk bomba düş hesap şu kadar par yatacak diye ada bay sadullah engi gip fetö nün tillah yan ala ada ne bek casusluk davas ya yargı süreç diyor yargı dedik dek fetö hak ve savcı,0
25.05.2020 21:50,yuzune soylemek gibi olmasin,25 mayıs 2020 cüneyt özdemir ali babacan yayını,"sözlükte bir heyecan yaratmış yayındır. adam burada demiş ki; bu siyasal islamcıları kim indirecekse oyum ona. ali babacan'ı komünist falan sanıyor herhalde. hey allahım yarabbim. ali babacan siyasal islam'ın iktidarının devam etmesi için en uygun seçenektir. kifayetsiz muhalif tayfa bir onbeş, yirmi yılda bununla oyalanır hümanizm, demokrasi falan diye. kafalar pırıl.",sözlük bir heyeca yarat yay ada bura demiş ki bu siyasal islamcı kim indirecek o on alt babaca komünist fala sanıyor herhal şey allah yarabp alt babaca siyasal isla iktidar deva etmes iç en uygu seçenek kifayetsiz muhalif tayfa bir onbeş yirmi yıl bun oyalanır hümanizm demokras fala di kafa pırıl,0
25.05.2020 21:51,cimbi,25 mayıs 2020 cüneyt özdemir ali babacan yayını,ersan şen adalet bakani olmali.,er şen adalet bakani olmali,1
25.05.2020 21:53,temat 2,25 mayıs 2020 cüneyt özdemir ali babacan yayını,babacan'ın göte göd dediği yayın olmuştur. tamam göt dese daha iyi olurdu belki ama günümüz şartlarında göd de az şey değildir. pek çok akp'linin gönlünü şimdiden çalmış görünüyor. reis'in işi zor.,babaca gö göz dedik yay ol tama göt des dah i olur belki am gün şart göz dek az şey değil pek çok akp gönl şimdi çal görünüyor reis iş zor,1
25.05.2020 21:54,muhal,25 mayıs 2020 cüneyt özdemir ali babacan yayını,"""iktidarın küçük ortağı"" lafı ile mhp'lileri kudurtan açıklamalardır.",iktidar küçük ortak laf il mhp kudura açıklama,1
25.05.2020 21:54,holdmybeer,25 mayıs 2020 cüneyt özdemir ali babacan yayını,erdoğan olmasa akp kalmaz dedi. çok önemli.,erdoğa olmas akp kalmaz dedi çok önemli,1
25.05.2020 22:04,byfanathic,25 mayıs 2020 cüneyt özdemir ali babacan yayını,"cüneyt, adamı sal artık: ) cep telefonuna bakıp duruyor. belki bir programı, işi vs. vardır. tanım: 1 saat denilip 2 saati geçen yayın.",cüneyt ada sağ ar cep telefon bakıp duruyor belki bir progra iş fs var ta saat denilip saati geçe yay,1
25.05.2020 22:05,old black man,25 mayıs 2020 cüneyt özdemir ali babacan yayını,zorlu soruları başarıyla yanıtladığı bir program olduğunu düşünüyorum.,zorlu soru başar yanıtladık bir progra olduk düşünüyor,2
25.05.2020 22:12,fake mudafaka,25 mayıs 2020 cüneyt özdemir ali babacan yayını,"hiçbir siyasi partiyi benimsememiş ve dahi oy vermemiş benim gibi birçok insanın oyunu alacak kişidir. nedeni şunlar; -ilk taahhütü düşünce suçlarından girenleri çıkarmak olduğunu söylüyor -söylenilen her soruya bağımsız yargı ve demokrasiyi çözüm olarak sunuyor-tek kişilik bu saltanatı kaldıracağı da diğer bir taahhütüböyle insanlar açıkcası siyaseti kendisinin de kullandığı gibi “çoğunlukçu değil de çoğulcu” olarak görebilenler, çok ümitlendirici. ek olarak son bir şey ekliyeyim laik bir sistem öneriyor kendisi, bu da çok önemli. edit: kendisinin gezi hakkındaki görüşleri, özelleştirmeye bakış açısı, suriyeli problemine gayet realist oy toplamaya yönelik olmayan yaklaşımı, sert siyasetçilerin arasında nasıl barınırsınız sorusuna kimseyi düşürmesin o baskıcı ve şiddetle bir şeyi yapmaya çalışanların politikası tarzı açıklamaları, hdp ve kayyum konusundaki oyla gelen insanlara ancak yargıyı ihlal ederlerse yargı dahilinde müdahele edilir demesi, zaten kayyumları çekmek de diğer bir taahhütüymüş sanırım. çok eşitlikçi ve özgürlükçü bir anlayışı var. biz genç neslin özellikle ihtiyacı olan ve özgür, bağımsız bir ülke yani bu ülkeden çabucak kaçmadan bir şeyler düşünmemi sağlayan ankara ve istanbulu hatırlatan bir yayın oldu.",hiçbir siyas parti benimsememiş ve dahi oy vermemiş be gip birçok insa oy alacak kiş nede şun ilk taahhüt düş suç giren çıkarmak olduk söylüyor söylenile her soru bağımsız yargı ve demokrasi çöz olarak sunuyor-tek kişilik bu saltanat kaldıracak ya diğer bir taahhüt in açıkcas siyaset kendi dek kullandık gip çoğunlukçu değil dek çoğulcu olarak görebilen çok ümitlendiriç ek olarak son bir şey ekli laik bir siste öneriyor kendis bu ya çok önemli eşit kendi gez hakk görüş özelleştirme bakış açıs suriyel problem gayet realist oy toplama yönelik olmaya yaklaş sert siyasetçi ara nasıl barınır soru kimse düşürme o baskıç ve şiddet bir şe yapma çalışa politikas tarzı açıklama hdp ve kayy konus o gele insan ancak yargı ihlal eder yargı dahil müdahel edilir demes zate kayyum çekmek dek diğer bir taahhüt sanır çok eşitlikçi ve özgürlükçü bir anlayış var biz genç nesl özellik ihtiyaç ola ve özgür bağımsız bir ülke yani bu ülke çabucak kaçma bir şey düşünme sağlaya ankar ve istanbul hatırla bir yay ol,2
25.05.2020 22:14,giggity giggity,25 mayıs 2020 cüneyt özdemir ali babacan yayını,"çok başarılı bir yayın oldu. ali babacan'ı parti kurma çalışmaları başladığından beri takip ediyorum. bu ülkeye dair içimdeki umudu tekrar yeşertti. daha önce muharrem ince'de benzer duyguları yaşamıştım, hikayelerinin sonları benzer olmaz umarım. edit: typo",çok başarıl bir yay ol alt babaca parti kurma çalışma başladık ber takip ediyor bu ülke dair iç umudu tekrar yeşertti dah ö muharre i benzer duygu yaşamış hikaye son benzer olmaz umar eşit typo,2
